prompt_id,seed,score,best_rotation_deg,best_crop_box,bit_flip_applied,runtime_sec
19,1900017,1.544820,0.000,"[0, 0, 512, 512]",false,0.905
19,1900018,0.499826,0.000,"[0, 0, 512, 512]",false,0.904
19,1900019,1.469190,0.000,"[0, 0, 512, 512]",false,0.905
20,2000000,0.013334,0.000,"[0, 0, 512, 512]",false,0.904
20,2000001,1.477599,0.000,"[0, 0, 512, 512]",false,0.904
20,2000002,0.523780,0.000,"[0, 0, 512, 512]",false,0.905
20,2000003,0.670310,0.000,"[0, 0, 512, 512]",false,0.900
20,2000004,1.478940,0.000,"[0, 0, 512, 512]",false,0.904
20,2000005,0.072434,0.000,"[0, 0, 512, 512]",false,0.905
20,2000006,0.941127,0.000,"[0, 0, 512, 512]",false,0.904
20,2000007,0.244706,0.000,"[0, 0, 512, 512]",false,0.904
20,2000008,1.063645,0.000,"[0, 0, 512, 512]",false,0.904
20,2000009,0.538290,0.000,"[0, 0, 512, 512]",false,0.904
20,2000010,0.635725,0.000,"[0, 0, 512, 512]",false,0.905
20,2000011,0.383484,0.000,"[0, 0, 512, 512]",false,0.904
20,2000012,0.386259,0.000,"[0, 0, 512, 512]",false,0.905
20,2000013,1.470221,0.000,"[0, 0, 512, 512]",false,0.904
20,2000014,1.124263,0.000,"[0, 0, 512, 512]",false,0.904
20,2000015,0.337265,0.000,"[0, 0, 512, 512]",false,0.903
20,2000016,0.010531,0.000,"[0, 0, 512, 512]",false,0.905
20,2000017,1.286553,0.000,"[0, 0, 512, 512]",false,0.904
20,2000018,0.834125,0.000,"[0, 0, 512, 512]",false,0.905
20,2000019,0.017985,0.000,"[0, 0, 512, 512]",false,0.904
21,2100000,0.997779,0.000,"[0, 0, 512, 512]",false,0.904
21,2100001,0.732034,0.000,"[0, 0, 512, 512]",false,0.904
21,2100002,0.597818,0.000,"[0, 0, 512, 512]",false,0.905
21,2100003,0.578288,0.000,"[0, 0, 512, 512]",false,0.904
21,2100004,0.937948,0.000,"[0, 0, 512, 512]",false,0.905
21,2100005,0.516111,0.000,"[0, 0, 512, 512]",false,0.904
21,2100006,0.480504,0.000,"[0, 0, 512, 512]",false,0.903
21,2100007,0.654110,0.000,"[0, 0, 512, 512]",false,0.904
21,2100008,0.010521,0.000,"[0, 0, 512, 512]",false,0.904
21,2100009,0.053166,0.000,"[0, 0, 512, 512]",false,0.904
21,2100010,0.379600,0.000,"[0, 0, 512, 512]",false,0.904
21,2100011,0.600684,0.000,"[0, 0, 512, 512]",false,0.903
21,2100012,0.521776,0.000,"[0, 0, 512, 512]",false,0.904
21,2100013,0.308416,0.000,"[0, 0, 512, 512]",false,0.903
21,2100014,0.482211,0.000,"[0, 0, 512, 512]",false,0.903
21,2100015,0.229765,0.000,"[0, 0, 512, 512]",false,0.905
21,2100016,0.053120,0.000,"[0, 0, 512, 512]",false,0.904
21,2100017,0.032862,0.000,"[0, 0, 512, 512]",false,0.904
21,2100018,1.167806,0.000,"[0, 0, 512, 512]",false,0.903
21,2100019,1.419065,0.000,"[0, 0, 512, 512]",false,0.905
22,2200000,0.226904,0.000,"[0, 0, 512, 512]",false,0.905
22,2200001,1.104867,0.000,"[0, 0, 512, 512]",false,0.905
22,2200002,0.521854,0.000,"[0, 0, 512, 512]",false,0.904
22,2200003,0.924224,0.000,"[0, 0, 512, 512]",false,0.905
22,2200004,0.207448,0.000,"[0, 0, 512, 512]",false,0.904
22,2200005,1.202772,0.000,"[0, 0, 512, 512]",false,0.905
22,2200006,0.428184,0.000,"[0, 0, 512, 512]",false,0.905
22,2200007,0.998486,0.000,"[0, 0, 512, 512]",false,0.905
22,2200008,0.121107,0.000,"[0, 0, 512, 512]",false,0.904
22,2200009,0.620906,0.000,"[0, 0, 512, 512]",false,0.904
22,2200010,0.291858,0.000,"[0, 0, 512, 512]",false,0.905
22,2200011,0.477397,0.000,"[0, 0, 512, 512]",false,0.905
22,2200012,1.631923,0.000,"[0, 0, 512, 512]",false,0.905
22,2200013,0.158499,0.000,"[0, 0, 512, 512]",false,0.906
22,2200014,2.587174,0.000,"[0, 0, 512, 512]",false,0.905
22,2200015,0.815485,0.000,"[0, 0, 512, 512]",false,0.904
22,2200016,1.314300,0.000,"[0, 0, 512, 512]",false,0.905
22,2200017,0.186547,0.000,"[0, 0, 512, 512]",false,0.904
22,2200018,0.589171,0.000,"[0, 0, 512, 512]",false,0.905
22,2200019,1.995845,0.000,"[0, 0, 512, 512]",false,0.905
23,2300000,0.477784,0.000,"[0, 0, 512, 512]",false,0.904
23,2300001,0.890732,0.000,"[0, 0, 512, 512]",false,0.903
23,2300002,0.919026,0.000,"[0, 0, 512, 512]",false,0.904
23,2300003,0.476634,0.000,"[0, 0, 512, 512]",false,0.903
23,2300004,0.786121,0.000,"[0, 0, 512, 512]",false,0.905
23,2300005,2.022168,0.000,"[0, 0, 512, 512]",false,0.903
23,2300006,0.455366,0.000,"[0, 0, 512, 512]",false,0.904
23,2300007,0.145390,0.000,"[0, 0, 512, 512]",false,0.904
23,2300008,0.796847,0.000,"[0, 0, 512, 512]",false,0.904
23,2300009,0.340171,0.000,"[0, 0, 512, 512]",false,0.903
23,2300010,1.282849,0.000,"[0, 0, 512, 512]",false,0.905
23,2300011,1.566896,0.000,"[0, 0, 512, 512]",false,0.903
23,2300012,1.138008,0.000,"[0, 0, 512, 512]",false,0.904
23,2300013,0.213482,0.000,"[0, 0, 512, 512]",false,0.905
23,2300014,0.194843,0.000,"[0, 0, 512, 512]",false,0.904
23,2300015,0.662073,0.000,"[0, 0, 512, 512]",false,0.905
23,2300016,0.440797,0.000,"[0, 0, 512, 512]",false,0.905
23,2300017,0.107607,0.000,"[0, 0, 512, 512]",false,0.904
23,2300018,0.817158,0.000,"[0, 0, 512, 512]",false,0.904
23,2300019,0.280712,0.000,"[0, 0, 512, 512]",false,0.901
24,2400000,0.386628,0.000,"[0, 0, 512, 512]",false,0.903
24,2400001,2.077401,0.000,"[0, 0, 512, 512]",false,0.904
24,2400002,0.895241,0.000,"[0, 0, 512, 512]",false,0.904
24,2400003,2.029198,0.000,"[0, 0, 512, 512]",false,0.905
24,2400004,0.693425,0.000,"[0, 0, 512, 512]",false,0.903
24,2400005,1.085541,0.000,"[0, 0, 512, 512]",false,0.904
24,2400006,1.013120,0.000,"[0, 0, 512, 512]",false,0.904
24,2400007,0.846421,0.000,"[0, 0, 512, 512]",false,0.905
24,2400008,1.828666,0.000,"[0, 0, 512, 512]",false,0.904
24,2400009,0.772752,0.000,"[0, 0, 512, 512]",false,0.904
24,2400010,0.065432,0.000,"[0, 0, 512, 512]",false,0.904
24,2400011,1.148264,0.000,"[0, 0, 512, 512]",false,0.905
24,2400012,1.887169,0.000,"[0, 0, 512, 512]",false,0.905
24,2400013,1.408325,0.000,"[0, 0, 512, 512]",false,0.905
24,2400014,0.961155,0.000,"[0, 0, 512, 512]",false,0.903
24,2400015,1.434355,0.000,"[0, 0, 512, 512]",false,0.905
24,2400016,0.331013,0.000,"[0, 0, 512, 512]",false,0.904
24,2400017,0.424551,0.000,"[0, 0, 512, 512]",false,0.904
24,2400018,0.687187,0.000,"[0, 0, 512, 512]",false,0.905
24,2400019,1.312264,0.000,"[0, 0, 512, 512]",false,0.905
25,2500000,0.174524,0.000,"[0, 0, 512, 512]",false,0.905
25,2500001,0.073317,0.000,"[0, 0, 512, 512]",false,0.905
25,2500002,0.302569,0.000,"[0, 0, 512, 512]",false,0.905
25,2500003,0.136772,0.000,"[0, 0, 512, 512]",false,0.904
25,2500004,0.201552,0.000,"[0, 0, 512, 512]",false,0.905
25,2500005,0.139910,0.000,"[0, 0, 512, 512]",false,0.905
25,2500006,0.784208,0.000,"[0, 0, 512, 512]",false,0.906
25,2500007,1.362525,0.000,"[0, 0, 512, 512]",false,0.904
25,2500008,0.122911,0.000,"[0, 0, 512, 512]",false,0.905
25,2500009,0.073777,0.000,"[0, 0, 512, 512]",false,0.905
25,2500010,0.147192,0.000,"[0, 0, 512, 512]",false,0.906
25,2500011,1.053218,0.000,"[0, 0, 512, 512]",false,0.904
25,2500012,0.110008,0.000,"[0, 0, 512, 512]",false,0.905
25,2500013,0.882015,0.000,"[0, 0, 512, 512]",false,0.905
25,2500014,0.013803,0.000,"[0, 0, 512, 512]",false,0.906
25,2500015,0.764006,0.000,"[0, 0, 512, 512]",false,0.905
25,2500016,1.385761,0.000,"[0, 0, 512, 512]",false,0.904
25,2500017,0.647776,0.000,"[0, 0, 512, 512]",false,0.905
25,2500018,0.323492,0.000,"[0, 0, 512, 512]",false,0.904
25,2500019,0.499886,0.000,"[0, 0, 512, 512]",false,0.905
26,2600000,0.629270,0.000,"[0, 0, 512, 512]",false,0.903
26,2600001,0.325370,0.000,"[0, 0, 512, 512]",false,0.904
26,2600002,1.866625,0.000,"[0, 0, 512, 512]",false,0.904
26,2600003,0.726676,0.000,"[0, 0, 512, 512]",false,0.904
26,2600004,0.671573,0.000,"[0, 0, 512, 512]",false,0.903
26,2600005,0.378479,0.000,"[0, 0, 512, 512]",false,0.905
26,2600006,1.108317,0.000,"[0, 0, 512, 512]",false,0.904
26,2600007,0.691086,0.000,"[0, 0, 512, 512]",false,0.903
26,2600008,0.181887,0.000,"[0, 0, 512, 512]",false,0.904
26,2600009,0.915495,0.000,"[0, 0, 512, 512]",false,0.905
26,2600010,0.076918,0.000,"[0, 0, 512, 512]",false,0.904
26,2600011,1.597671,0.000,"[0, 0, 512, 512]",false,0.904
26,2600012,1.202139,0.000,"[0, 0, 512, 512]",false,0.904
26,2600013,1.250907,0.000,"[0, 0, 512, 512]",false,0.904
26,2600014,0.170515,0.000,"[0, 0, 512, 512]",false,0.904
26,2600015,0.586899,0.000,"[0, 0, 512, 512]",false,0.904
26,2600016,0.075067,0.000,"[0, 0, 512, 512]",false,0.904
26,2600017,0.078319,0.000,"[0, 0, 512, 512]",false,0.904
26,2600018,0.154318,0.000,"[0, 0, 512, 512]",false,0.903
26,2600019,0.044062,0.000,"[0, 0, 512, 512]",false,0.905
27,2700000,1.352898,0.000,"[0, 0, 512, 512]",false,0.904
27,2700001,1.380342,0.000,"[0, 0, 512, 512]",false,0.904
27,2700002,1.183306,0.000,"[0, 0, 512, 512]",false,0.904
27,2700003,0.061286,0.000,"[0, 0, 512, 512]",false,0.904
27,2700004,1.861198,0.000,"[0, 0, 512, 512]",false,0.904
27,2700005,1.150301,0.000,"[0, 0, 512, 512]",false,0.904
27,2700006,0.071961,0.000,"[0, 0, 512, 512]",false,0.904
27,2700007,1.012081,0.000,"[0, 0, 512, 512]",false,0.904
27,2700008,0.027602,0.000,"[0, 0, 512, 512]",false,0.904
27,2700009,0.034844,0.000,"[0, 0, 512, 512]",false,0.903
27,2700010,1.340503,0.000,"[0, 0, 512, 512]",false,0.904
27,2700011,0.044550,0.000,"[0, 0, 512, 512]",false,0.904
27,2700012,0.166985,0.000,"[0, 0, 512, 512]",false,0.905
27,2700013,1.321457,0.000,"[0, 0, 512, 512]",false,0.903
27,2700014,0.347399,0.000,"[0, 0, 512, 512]",false,0.904
27,2700015,0.555665,0.000,"[0, 0, 512, 512]",false,0.904
27,2700016,0.862347,0.000,"[0, 0, 512, 512]",false,0.904
27,2700017,0.102691,0.000,"[0, 0, 512, 512]",false,0.905
27,2700018,1.078058,0.000,"[0, 0, 512, 512]",false,0.905
27,2700019,0.205732,0.000,"[0, 0, 512, 512]",false,0.904
28,2800000,1.502867,0.000,"[0, 0, 512, 512]",false,0.904
28,2800001,3.534171,0.000,"[0, 0, 512, 512]",false,0.904
28,2800002,0.807464,0.000,"[0, 0, 512, 512]",false,0.905
28,2800003,2.151686,0.000,"[0, 0, 512, 512]",false,0.904
28,2800004,1.338555,0.000,"[0, 0, 512, 512]",false,0.905
28,2800005,0.189035,0.000,"[0, 0, 512, 512]",false,0.904
28,2800006,0.685285,0.000,"[0, 0, 512, 512]",false,0.904
28,2800007,0.777064,0.000,"[0, 0, 512, 512]",false,0.905
28,2800008,1.688953,0.000,"[0, 0, 512, 512]",false,0.905
28,2800009,0.430428,0.000,"[0, 0, 512, 512]",false,0.904
28,2800010,0.052204,0.000,"[0, 0, 512, 512]",false,0.906
28,2800011,0.728199,0.000,"[0, 0, 512, 512]",false,0.905
28,2800012,0.779021,0.000,"[0, 0, 512, 512]",false,0.905
28,2800013,1.059239,0.000,"[0, 0, 512, 512]",false,0.906
28,2800014,0.415812,0.000,"[0, 0, 512, 512]",false,0.904
28,2800015,0.862249,0.000,"[0, 0, 512, 512]",false,0.904
28,2800016,0.890054,0.000,"[0, 0, 512, 512]",false,0.904
28,2800017,0.991558,0.000,"[0, 0, 512, 512]",false,0.906
28,2800018,0.264748,0.000,"[0, 0, 512, 512]",false,0.904
28,2800019,1.263617,0.000,"[0, 0, 512, 512]",false,0.905
29,2900000,0.618088,0.000,"[0, 0, 512, 512]",false,0.905
29,2900001,0.601132,0.000,"[0, 0, 512, 512]",false,0.905
29,2900002,0.845966,0.000,"[0, 0, 512, 512]",false,0.905
29,2900003,0.596871,0.000,"[0, 0, 512, 512]",false,0.905
29,2900004,0.918201,0.000,"[0, 0, 512, 512]",false,0.905
29,2900005,1.250964,0.000,"[0, 0, 512, 512]",false,0.905
29,2900006,1.508001,0.000,"[0, 0, 512, 512]",false,0.905
29,2900007,1.710483,0.000,"[0, 0, 512, 512]",false,0.904
29,2900008,1.016139,0.000,"[0, 0, 512, 512]",false,0.904
29,2900009,1.224950,0.000,"[0, 0, 512, 512]",false,0.905
29,2900010,0.906254,0.000,"[0, 0, 512, 512]",false,0.904
29,2900011,0.733850,0.000,"[0, 0, 512, 512]",false,0.904
29,2900012,1.551579,0.000,"[0, 0, 512, 512]",false,0.904
29,2900013,0.597773,0.000,"[0, 0, 512, 512]",false,0.905
29,2900014,0.272683,0.000,"[0, 0, 512, 512]",false,0.905
29,2900015,2.241607,0.000,"[0, 0, 512, 512]",false,0.904
29,2900016,0.437191,0.000,"[0, 0, 512, 512]",false,0.905
29,2900017,0.543944,0.000,"[0, 0, 512, 512]",false,0.905
29,2900018,0.107732,0.000,"[0, 0, 512, 512]",false,0.905
29,2900019,1.324084,0.000,"[0, 0, 512, 512]",false,0.903
30,3000000,0.104163,0.000,"[0, 0, 512, 512]",false,0.905
30,3000001,1.172529,0.000,"[0, 0, 512, 512]",false,0.905
30,3000002,0.870394,0.000,"[0, 0, 512, 512]",false,0.904
30,3000003,0.224836,0.000,"[0, 0, 512, 512]",false,0.903
30,3000004,0.661477,0.000,"[0, 0, 512, 512]",false,0.904
30,3000005,0.547617,0.000,"[0, 0, 512, 512]",false,0.904
30,3000006,1.701802,0.000,"[0, 0, 512, 512]",false,0.904
30,3000007,2.005325,0.000,"[0, 0, 512, 512]",false,0.902
30,3000008,0.686198,0.000,"[0, 0, 512, 512]",false,0.904
30,3000009,0.833899,0.000,"[0, 0, 512, 512]",false,0.904
30,3000010,0.152933,0.000,"[0, 0, 512, 512]",false,0.903
30,3000011,0.780697,0.000,"[0, 0, 512, 512]",false,0.904
30,3000012,1.048850,0.000,"[0, 0, 512, 512]",false,0.902
30,3000013,1.049153,0.000,"[0, 0, 512, 512]",false,0.903
30,3000014,0.231657,0.000,"[0, 0, 512, 512]",false,0.903
30,3000015,0.467089,0.000,"[0, 0, 512, 512]",false,0.904
30,3000016,1.135024,0.000,"[0, 0, 512, 512]",false,0.903
30,3000017,0.264744,0.000,"[0, 0, 512, 512]",false,0.902
30,3000018,0.334230,0.000,"[0, 0, 512, 512]",false,0.903
30,3000019,0.068539,0.000,"[0, 0, 512, 512]",false,0.905
31,3100000,0.004753,0.000,"[0, 0, 512, 512]",false,0.903
31,3100001,0.806707,0.000,"[0, 0, 512, 512]",false,0.904
31,3100002,0.742495,0.000,"[0, 0, 512, 512]",false,0.903
31,3100003,0.280955,0.000,"[0, 0, 512, 512]",false,0.904
31,3100004,1.144305,0.000,"[0, 0, 512, 512]",false,0.904
31,3100005,1.299578,0.000,"[0, 0, 512, 512]",false,0.905
31,3100006,0.034501,0.000,"[0, 0, 512, 512]",false,0.904
31,3100007,1.272733,0.000,"[0, 0, 512, 512]",false,0.903
31,3100008,1.346643,0.000,"[0, 0, 512, 512]",false,0.903
31,3100009,0.544532,0.000,"[0, 0, 512, 512]",false,0.903
31,3100010,1.643023,0.000,"[0, 0, 512, 512]",false,0.902
31,3100011,2.555500,0.000,"[0, 0, 512, 512]",false,0.905
31,3100012,0.262147,0.000,"[0, 0, 512, 512]",false,0.903
31,3100013,0.226468,0.000,"[0, 0, 512, 512]",false,0.903
31,3100014,0.617477,0.000,"[0, 0, 512, 512]",false,0.904
31,3100015,0.387025,0.000,"[0, 0, 512, 512]",false,0.904
31,3100016,0.131804,0.000,"[0, 0, 512, 512]",false,0.903
31,3100017,0.375485,0.000,"[0, 0, 512, 512]",false,0.903
31,3100018,0.242623,0.000,"[0, 0, 512, 512]",false,0.902
31,3100019,0.745250,0.000,"[0, 0, 512, 512]",false,0.904
32,3200000,0.506419,0.000,"[0, 0, 512, 512]",false,0.904
32,3200001,1.048830,0.000,"[0, 0, 512, 512]",false,0.904
32,3200002,0.868401,0.000,"[0, 0, 512, 512]",false,0.904
32,3200003,0.472101,0.000,"[0, 0, 512, 512]",false,0.905
32,3200004,0.249398,0.000,"[0, 0, 512, 512]",false,0.904
32,3200005,0.753742,0.000,"[0, 0, 512, 512]",false,0.903
32,3200006,0.366068,0.000,"[0, 0, 512, 512]",false,0.904
32,3200007,1.527549,0.000,"[0, 0, 512, 512]",false,0.904
32,3200008,0.718064,0.000,"[0, 0, 512, 512]",false,0.904
32,3200009,0.633685,0.000,"[0, 0, 512, 512]",false,0.904
32,3200010,0.085587,0.000,"[0, 0, 512, 512]",false,0.904
32,3200011,0.982421,0.000,"[0, 0, 512, 512]",false,0.904
32,3200012,0.895303,0.000,"[0, 0, 512, 512]",false,0.905
32,3200013,0.749498,0.000,"[0, 0, 512, 512]",false,0.904
32,3200014,0.931468,0.000,"[0, 0, 512, 512]",false,0.905
32,3200015,0.193656,0.000,"[0, 0, 512, 512]",false,0.904
32,3200016,0.701332,0.000,"[0, 0, 512, 512]",false,0.905
32,3200017,0.513705,0.000,"[0, 0, 512, 512]",false,0.904
32,3200018,0.608950,0.000,"[0, 0, 512, 512]",false,0.905
32,3200019,0.731867,0.000,"[0, 0, 512, 512]",false,0.905
33,3300000,0.517111,0.000,"[0, 0, 512, 512]",false,0.905
33,3300001,2.468188,0.000,"[0, 0, 512, 512]",false,0.905
33,3300002,0.289353,0.000,"[0, 0, 512, 512]",false,0.904
33,3300003,0.191288,0.000,"[0, 0, 512, 512]",false,0.905
33,3300004,1.349616,0.000,"[0, 0, 512, 512]",false,0.905
33,3300005,2.150154,0.000,"[0, 0, 512, 512]",false,0.904
33,3300006,2.652649,0.000,"[0, 0, 512, 512]",false,0.904
33,3300007,0.140801,0.000,"[0, 0, 512, 512]",false,0.905
33,3300008,0.762635,0.000,"[0, 0, 512, 512]",false,0.904
33,3300009,0.188304,0.000,"[0, 0, 512, 512]",false,0.905
33,3300010,0.154518,0.000,"[0, 0, 512, 512]",false,0.904
33,3300011,0.403617,0.000,"[0, 0, 512, 512]",false,0.905
33,3300012,1.707179,0.000,"[0, 0, 512, 512]",false,0.904
33,3300013,0.325998,0.000,"[0, 0, 512, 512]",false,0.905
33,3300014,1.924453,0.000,"[0, 0, 512, 512]",false,0.904
33,3300015,0.597306,0.000,"[0, 0, 512, 512]",false,0.905
33,3300016,0.350273,0.000,"[0, 0, 512, 512]",false,0.904
33,3300017,1.511568,0.000,"[0, 0, 512, 512]",false,0.905
33,3300018,2.037743,0.000,"[0, 0, 512, 512]",false,0.904
33,3300019,0.075714,0.000,"[0, 0, 512, 512]",false,0.905
34,3400000,0.958284,0.000,"[0, 0, 512, 512]",false,0.902
34,3400001,0.575373,0.000,"[0, 0, 512, 512]",false,0.904
34,3400002,0.991200,0.000,"[0, 0, 512, 512]",false,0.904
34,3400003,1.053366,0.000,"[0, 0, 512, 512]",false,0.905
34,3400004,0.767158,0.000,"[0, 0, 512, 512]",false,0.904
34,3400005,0.776687,0.000,"[0, 0, 512, 512]",false,0.904
34,3400006,0.234197,0.000,"[0, 0, 512, 512]",false,0.904
34,3400007,0.320468,0.000,"[0, 0, 512, 512]",false,0.905
34,3400008,1.149065,0.000,"[0, 0, 512, 512]",false,0.904
34,3400009,0.167919,0.000,"[0, 0, 512, 512]",false,0.904
34,3400010,0.562393,0.000,"[0, 0, 512, 512]",false,0.904
34,3400011,0.726150,0.000,"[0, 0, 512, 512]",false,0.904
34,3400012,0.111086,0.000,"[0, 0, 512, 512]",false,0.905
34,3400013,0.776145,0.000,"[0, 0, 512, 512]",false,0.904
34,3400014,0.448240,0.000,"[0, 0, 512, 512]",false,0.905
34,3400015,1.100773,0.000,"[0, 0, 512, 512]",false,0.905
34,3400016,0.449502,0.000,"[0, 0, 512, 512]",false,0.905
34,3400017,0.640157,0.000,"[0, 0, 512, 512]",false,0.904
34,3400018,0.602270,0.000,"[0, 0, 512, 512]",false,0.905
34,3400019,0.128206,0.000,"[0, 0, 512, 512]",false,0.903
35,3500000,1.861100,0.000,"[0, 0, 512, 512]",false,0.904
35,3500001,0.445744,0.000,"[0, 0, 512, 512]",false,0.904
35,3500002,0.099504,0.000,"[0, 0, 512, 512]",false,0.904
35,3500003,0.529500,0.000,"[0, 0, 512, 512]",false,0.904
35,3500004,0.117810,0.000,"[0, 0, 512, 512]",false,0.904
35,3500005,1.920547,0.000,"[0, 0, 512, 512]",false,0.904
35,3500006,1.467605,0.000,"[0, 0, 512, 512]",false,0.904
35,3500007,0.594700,0.000,"[0, 0, 512, 512]",false,0.904
35,3500008,0.602012,0.000,"[0, 0, 512, 512]",false,0.904
35,3500009,0.290198,0.000,"[0, 0, 512, 512]",false,0.904
35,3500010,0.520121,0.000,"[0, 0, 512, 512]",false,0.904
35,3500011,0.640943,0.000,"[0, 0, 512, 512]",false,0.904
35,3500012,0.037190,0.000,"[0, 0, 512, 512]",false,0.904
35,3500013,1.064293,0.000,"[0, 0, 512, 512]",false,0.904
35,3500014,0.754025,0.000,"[0, 0, 512, 512]",false,0.904
35,3500015,0.294958,0.000,"[0, 0, 512, 512]",false,0.904
35,3500016,1.089735,0.000,"[0, 0, 512, 512]",false,0.903
35,3500017,0.745699,0.000,"[0, 0, 512, 512]",false,0.904
35,3500018,2.335711,0.000,"[0, 0, 512, 512]",false,0.904
35,3500019,0.886543,0.000,"[0, 0, 512, 512]",false,0.905
36,3600000,0.909344,0.000,"[0, 0, 512, 512]",false,0.900
36,3600001,0.369327,0.000,"[0, 0, 512, 512]",false,0.903
36,3600002,1.385927,0.000,"[0, 0, 512, 512]",false,0.905
36,3600003,0.862571,0.000,"[0, 0, 512, 512]",false,0.905
36,3600004,1.845286,0.000,"[0, 0, 512, 512]",false,0.903
36,3600005,1.491322,0.000,"[0, 0, 512, 512]",false,0.903
36,3600006,1.267265,0.000,"[0, 0, 512, 512]",false,0.904
36,3600007,1.863274,0.000,"[0, 0, 512, 512]",false,0.905
36,3600008,0.590046,0.000,"[0, 0, 512, 512]",false,0.904
36,3600009,0.207627,0.000,"[0, 0, 512, 512]",false,0.904
36,3600010,1.256612,0.000,"[0, 0, 512, 512]",false,0.904
36,3600011,0.634715,0.000,"[0, 0, 512, 512]",false,0.905
36,3600012,1.207780,0.000,"[0, 0, 512, 512]",false,0.904
36,3600013,0.219020,0.000,"[0, 0, 512, 512]",false,0.903
36,3600014,0.388671,0.000,"[0, 0, 512, 512]",false,0.904
36,3600015,0.180718,0.000,"[0, 0, 512, 512]",false,0.905
36,3600016,0.516882,0.000,"[0, 0, 512, 512]",false,0.904
36,3600017,1.352602,0.000,"[0, 0, 512, 512]",false,0.904
36,3600018,0.122831,0.000,"[0, 0, 512, 512]",false,0.904
36,3600019,0.493022,0.000,"[0, 0, 512, 512]",false,0.904
37,3700000,0.952038,0.000,"[0, 0, 512, 512]",false,0.905
37,3700001,1.389076,0.000,"[0, 0, 512, 512]",false,0.904
37,3700002,1.632147,0.000,"[0, 0, 512, 512]",false,0.903
37,3700003,0.473312,0.000,"[0, 0, 512, 512]",false,0.904
37,3700004,1.112207,0.000,"[0, 0, 512, 512]",false,0.906
37,3700005,0.770034,0.000,"[0, 0, 512, 512]",false,0.905
37,3700006,0.671946,0.000,"[0, 0, 512, 512]",false,0.905
37,3700007,1.883025,0.000,"[0, 0, 512, 512]",false,0.904
37,3700008,0.444449,0.000,"[0, 0, 512, 512]",false,0.904
37,3700009,0.729821,0.000,"[0, 0, 512, 512]",false,0.906
37,3700010,0.817954,0.000,"[0, 0, 512, 512]",false,0.905
37,3700011,0.424470,0.000,"[0, 0, 512, 512]",false,0.905
37,3700012,0.502053,0.000,"[0, 0, 512, 512]",false,0.906
37,3700013,0.215661,0.000,"[0, 0, 512, 512]",false,0.904
37,3700014,0.285054,0.000,"[0, 0, 512, 512]",false,0.905
37,3700015,0.238098,0.000,"[0, 0, 512, 512]",false,0.905
37,3700016,0.784843,0.000,"[0, 0, 512, 512]",false,0.904
37,3700017,1.092314,0.000,"[0, 0, 512, 512]",false,0.905
37,3700018,1.625579,0.000,"[0, 0, 512, 512]",false,0.905
37,3700019,1.934903,0.000,"[0, 0, 512, 512]",false,0.904
38,3800000,1.232736,0.000,"[0, 0, 512, 512]",false,0.905
38,3800001,0.744329,0.000,"[0, 0, 512, 512]",false,0.905
38,3800002,0.891270,0.000,"[0, 0, 512, 512]",false,0.904
38,3800003,0.856539,0.000,"[0, 0, 512, 512]",false,0.905
38,3800004,0.892255,0.000,"[0, 0, 512, 512]",false,0.904
38,3800005,1.404044,0.000,"[0, 0, 512, 512]",false,0.904
38,3800006,0.879440,0.000,"[0, 0, 512, 512]",false,0.904
38,3800007,0.578285,0.000,"[0, 0, 512, 512]",false,0.905
38,3800008,2.151995,0.000,"[0, 0, 512, 512]",false,0.904
38,3800009,0.095480,0.000,"[0, 0, 512, 512]",false,0.905
38,3800010,0.723968,0.000,"[0, 0, 512, 512]",false,0.904
38,3800011,1.260334,0.000,"[0, 0, 512, 512]",false,0.905
38,3800012,1.331724,0.000,"[0, 0, 512, 512]",false,0.904
38,3800013,0.055530,0.000,"[0, 0, 512, 512]",false,0.905
38,3800014,0.568225,0.000,"[0, 0, 512, 512]",false,0.904
38,3800015,0.338579,0.000,"[0, 0, 512, 512]",false,0.906
38,3800016,0.005152,0.000,"[0, 0, 512, 512]",false,0.904
38,3800017,1.120871,0.000,"[0, 0, 512, 512]",false,0.904
38,3800018,0.063178,0.000,"[0, 0, 512, 512]",false,0.904
38,3800019,1.026638,0.000,"[0, 0, 512, 512]",false,0.905
39,3900000,0.734587,0.000,"[0, 0, 512, 512]",false,0.904
39,3900001,1.322122,0.000,"[0, 0, 512, 512]",false,0.904
39,3900002,0.757409,0.000,"[0, 0, 512, 512]",false,0.904
39,3900003,0.210871,0.000,"[0, 0, 512, 512]",false,0.904
39,3900004,0.357312,0.000,"[0, 0, 512, 512]",false,0.904
39,3900005,0.382098,0.000,"[0, 0, 512, 512]",false,0.904
39,3900006,0.251260,0.000,"[0, 0, 512, 512]",false,0.906
39,3900007,1.211107,0.000,"[0, 0, 512, 512]",false,0.904
39,3900008,0.655985,0.000,"[0, 0, 512, 512]",false,0.905
39,3900009,0.078724,0.000,"[0, 0, 512, 512]",false,0.905
39,3900010,0.583691,0.000,"[0, 0, 512, 512]",false,0.905
39,3900011,0.991824,0.000,"[0, 0, 512, 512]",false,0.904
39,3900012,0.133641,0.000,"[0, 0, 512, 512]",false,0.905
39,3900013,0.860771,0.000,"[0, 0, 512, 512]",false,0.904
39,3900014,1.021831,0.000,"[0, 0, 512, 512]",false,0.904
